"","year","species","treatment","replicate","abundance"
"6013",1998,"Onocosmoecus","medium",3,2
"6014",1998,"Onocosmoecus","medium",4,2
"6015",1998,"Onocosmoecus","medium",5,0
"6016",1998,"Onocosmoecus","medium",6,1
"6017",1998,"Onocosmoecus","medium",7,0
"6018",1998,"Onocosmoecus","medium",8,0
"6019",1998,"Onocosmoecus","medium",9,0
"6020",1998,"Onocosmoecus","medium",10,1
"6021",1998,"Oreogeton","control",1,3
"6022",1998,"Oreogeton","control",2,0
"6023",1998,"Oreogeton","control",3,0
"6024",1998,"Oreogeton","control",4,0
"6025",1998,"Oreogeton","control",5,0
"6026",1998,"Oreogeton","control",6,0
"6027",1998,"Oreogeton","control",7,0
"6028",1998,"Oreogeton","control",8,0
"6029",1998,"Oreogeton","control",9,0
"6030",1998,"Oreogeton","control",10,0
"6031",1998,"Oreogeton","high",1,1
"6032",1998,"Oreogeton","high",2,0
"6033",1998,"Oreogeton","high",3,2
"6034",1998,"Oreogeton","high",4,0
"6035",1998,"Oreogeton","high",5,7
"6036",1998,"Oreogeton","high",6,0
"6037",1998,"Oreogeton","high",7,2
"6038",1998,"Oreogeton","high",8,0
"6039",1998,"Oreogeton","high",9,0
"6040",1998,"Oreogeton","high",10,1
"6041",1998,"Oreogeton","low",1,0
"6042",1998,"Oreogeton","low",2,1
"6043",1998,"Oreogeton","low",3,0
"6044",1998,"Oreogeton","low",4,0
"6045",1998,"Oreogeton","low",5,0
"6046",1998,"Oreogeton","low",6,1
"6047",1998,"Oreogeton","low",7,0
"6048",1998,"Oreogeton","low",8,0
"6049",1998,"Oreogeton","low",9,0
"6050",1998,"Oreogeton","low",10,0
"6051",1998,"Oreogeton","medium",1,0
"6052",1998,"Oreogeton","medium",2,0
"6053",1998,"Oreogeton","medium",3,0
"6054",1998,"Oreogeton","medium",4,0
"6055",1998,"Oreogeton","medium",5,1
"6056",1998,"Oreogeton","medium",6,0
"6057",1998,"Oreogeton","medium",7,0
"6058",1998,"Oreogeton","medium",8,0
"6059",1998,"Oreogeton","medium",9,0
"6060",1998,"Oreogeton","medium",10,1
"6061",1998,"Paracapnia","control",1,0
"6062",1998,"Paracapnia","control",2,0
"6063",1998,"Paracapnia","control",3,0
"6064",1998,"Paracapnia","control",4,1
"6065",1998,"Paracapnia","control",5,0
"6066",1998,"Paracapnia","control",6,0
"6067",1998,"Paracapnia","control",7,0
"6068",1998,"Paracapnia","control",8,0
"6069",1998,"Paracapnia","control",9,1
"6070",1998,"Paracapnia","control",10,1
"6071",1998,"Paracapnia","high",1,0
"6072",1998,"Paracapnia","high",2,0
"6073",1998,"Paracapnia","high",3,0
"6074",1998,"Paracapnia","high",4,0
"6075",1998,"Paracapnia","high",5,0
"6076",1998,"Paracapnia","high",6,0
"6077",1998,"Paracapnia","high",7,0
"6078",1998,"Paracapnia","high",8,0
"6079",1998,"Paracapnia","high",9,0
"6080",1998,"Paracapnia","high",10,0
"6081",1998,"Paracapnia","medium",1,0
"6082",1998,"Paracapnia","medium",2,0
"6083",1998,"Paracapnia","medium",3,0
"6084",1998,"Paracapnia","medium",4,0
"6085",1998,"Paracapnia","medium",5,0
"6086",1998,"Paracapnia","medium",6,0
"6087",1998,"Paracapnia","medium",7,0
"6088",1998,"Paracapnia","medium",8,0
"6089",1998,"Paracapnia","medium",9,0
"6090",1998,"Paracapnia","medium",10,0
"6091",1998,"Paraleptophlebia","control",1,0
"6092",1998,"Paraleptophlebia","control",2,0
"6093",1998,"Paraleptophlebia","control",3,0
"6094",1998,"Paraleptophlebia","control",4,0
"6095",1998,"Paraleptophlebia","control",5,0
"6096",1998,"Paraleptophlebia","control",6,0
"6097",1998,"Paraleptophlebia","control",7,0
"6098",1998,"Paraleptophlebia","control",8,0
"6099",1998,"Paraleptophlebia","control",9,0
"6100",1998,"Paraleptophlebia","control",10,0
"6101",1998,"Paraleptophlebia","high",1,0
"6102",1998,"Paraleptophlebia","high",2,0
"6103",1998,"Paraleptophlebia","high",3,0
"6104",1998,"Paraleptophlebia","high",4,0
"6105",1998,"Paraleptophlebia","high",5,0
"6106",1998,"Paraleptophlebia","high",6,0
"6107",1998,"Paraleptophlebia","high",7,0
"6108",1998,"Paraleptophlebia","high",8,0
"6109",1998,"Paraleptophlebia","high",9,0
"6110",1998,"Paraleptophlebia","high",10,0
"6111",1998,"Paraleptophlebia","low",1,0
"6112",1998,"Paraleptophlebia","low",2,0
"6113",1998,"Paraleptophlebia","low",3,0
"6114",1998,"Paraleptophlebia","low",4,0
"6115",1998,"Paraleptophlebia","low",5,0
"6116",1998,"Paraleptophlebia","low",6,0
"6117",1998,"Paraleptophlebia","low",7,0
"6118",1998,"Paraleptophlebia","low",8,0
"6119",1998,"Paraleptophlebia","low",9,0
"6120",1998,"Paraleptophlebia","low",10,0
"6121",1998,"Paraleptophlebia","medium",1,0
"6122",1998,"Paraleptophlebia","medium",2,0
"6123",1998,"Paraleptophlebia","medium",3,0
"6124",1998,"Paraleptophlebia","medium",4,0
"6125",1998,"Paraleptophlebia","medium",5,0
"6126",1998,"Paraleptophlebia","medium",6,0
"6127",1998,"Paraleptophlebia","medium",7,0
"6128",1998,"Paraleptophlebia","medium",8,0
"6129",1998,"Paraleptophlebia","medium",9,0
"6130",1998,"Paraleptophlebia","medium",10,0
"6131",1998,"Parapsyche","control",1,0
"6132",1998,"Parapsyche","control",2,0
"6133",1998,"Parapsyche","control",3,0
"6134",1998,"Parapsyche","control",4,7
"6135",1998,"Parapsyche","control",5,2
"6136",1998,"Parapsyche","control",6,2
"6137",1998,"Parapsyche","control",7,0
"6138",1998,"Parapsyche","control",8,0
"6139",1998,"Parapsyche","control",9,0
"6140",1998,"Parapsyche","control",10,3
"6141",1998,"Parapsyche","high",1,5
"6142",1998,"Parapsyche","high",2,14
"6143",1998,"Parapsyche","high",3,0
"6144",1998,"Parapsyche","high",4,7
"6145",1998,"Parapsyche","high",5,7
"6146",1998,"Parapsyche","high",6,12
"6147",1998,"Parapsyche","high",7,1
"6148",1998,"Parapsyche","high",8,17
"6149",1998,"Parapsyche","high",9,1
"6150",1998,"Parapsyche","high",10,0
"6151",1998,"Parapsyche","low",1,1
"6152",1998,"Parapsyche","low",2,0
"6153",1998,"Parapsyche","low",3,0
"6154",1998,"Parapsyche","low",4,4
"6155",1998,"Parapsyche","low",5,4
"6156",1998,"Parapsyche","low",6,1
"6157",1998,"Parapsyche","low",7,1
"6158",1998,"Parapsyche","low",8,0
"6159",1998,"Parapsyche","low",9,0
"6160",1998,"Parapsyche","low",10,0
"6161",1998,"Parapsyche","medium",1,2
"6162",1998,"Parapsyche","medium",2,13
"6163",1998,"Parapsyche","medium",3,0
"6164",1998,"Parapsyche","medium",4,1
"6165",1998,"Parapsyche","medium",5,6
"6166",1998,"Parapsyche","medium",6,2
"6167",1998,"Parapsyche","medium",7,0
"6168",1998,"Parapsyche","medium",8,0
"6169",1998,"Parapsyche","medium",9,6
"6170",1998,"Parapsyche","medium",10,1
"6171",1998,"Pedicia","control",1,0
"6172",1998,"Pedicia","control",2,0
"6173",1998,"Pedicia","control",3,0
"6174",1998,"Pedicia","control",4,1
"6175",1998,"Pedicia","control",5,0
"6176",1998,"Pedicia","control",6,0
"6177",1998,"Pedicia","control",7,0
"6178",1998,"Pedicia","control",8,1
"6179",1998,"Pedicia","control",9,0
"6180",1998,"Pedicia","control",10,2
"6181",1998,"Pedicia","high",1,0
"6182",1998,"Pedicia","high",2,2
"6183",1998,"Pedicia","high",3,1
"6184",1998,"Pedicia","high",4,0
"6185",1998,"Pedicia","high",5,0
"6186",1998,"Pedicia","high",6,2
"6187",1998,"Pedicia","high",7,0
"6188",1998,"Pedicia","high",8,5
"6189",1998,"Pedicia","high",9,3
"6190",1998,"Pedicia","high",10,1
"6191",1998,"Pedicia","low",1,0
"6192",1998,"Pedicia","low",2,0
"6193",1998,"Pedicia","low",3,0
"6194",1998,"Pedicia","low",4,1
"6195",1998,"Pedicia","low",5,0
"6196",1998,"Pedicia","low",6,1
"6197",1998,"Pedicia","low",7,0
"6198",1998,"Pedicia","low",8,0
"6199",1998,"Pedicia","low",9,1
"6200",1998,"Pedicia","low",10,1
"6201",1998,"Pedicia","medium",1,0
"6202",1998,"Pedicia","medium",2,4
"6203",1998,"Pedicia","medium",3,1
"6204",1998,"Pedicia","medium",4,0
"6205",1998,"Pedicia","medium",5,1
"6206",1998,"Pedicia","medium",6,0
"6207",1998,"Pedicia","medium",7,0
"6208",1998,"Pedicia","medium",8,0
"6209",1998,"Pedicia","medium",9,0
"6210",1998,"Pedicia","medium",10,0
"6211",1998,"Plecoptera","control",1,4
"6212",1998,"Plecoptera","control",2,0
"6213",1998,"Plecoptera","control",3,1
"6214",1998,"Plecoptera","control",4,1
"6215",1998,"Plecoptera","control",5,2
"6216",1998,"Plecoptera","control",6,0
"6217",1998,"Plecoptera","control",7,1
"6218",1998,"Plecoptera","control",8,1
"6219",1998,"Plecoptera","control",9,3
"6220",1998,"Plecoptera","control",10,2
"6221",1998,"Plecoptera","high",1,2
"6222",1998,"Plecoptera","high",2,0
"6223",1998,"Plecoptera","high",3,3
"6224",1998,"Plecoptera","high",4,7
"6225",1998,"Plecoptera","high",5,0
"6226",1998,"Plecoptera","high",6,0
"6227",1998,"Plecoptera","high",7,0
"6228",1998,"Plecoptera","high",8,7
"6229",1998,"Plecoptera","high",9,4
"6230",1998,"Plecoptera","high",10,1
"6231",1998,"Plecoptera","medium",1,0
"6232",1998,"Plecoptera","medium",2,0
"6233",1998,"Plecoptera","medium",3,0
"6234",1998,"Plecoptera","medium",4,0
"6235",1998,"Plecoptera","medium",5,0
"6236",1998,"Plecoptera","medium",6,0
"6237",1998,"Plecoptera","medium",7,0
"6238",1998,"Plecoptera","medium",8,0
"6239",1998,"Plecoptera","medium",9,0
"6240",1998,"Plecoptera","medium",10,0
"6241",1998,"Polycentropus","high",1,0
"6242",1998,"Polycentropus","high",2,0
"6243",1998,"Polycentropus","high",3,0
"6244",1998,"Polycentropus","high",4,0
"6245",1998,"Polycentropus","high",5,0
"6246",1998,"Polycentropus","high",6,1
"6247",1998,"Polycentropus","high",7,0
"6248",1998,"Polycentropus","high",8,0
"6249",1998,"Polycentropus","high",9,0
"6250",1998,"Polycentropus","high",10,0
"6251",1998,"Polycentropus","low",1,0
"6252",1998,"Polycentropus","low",2,0
"6253",1998,"Polycentropus","low",3,1
"6254",1998,"Polycentropus","low",4,0
"6255",1998,"Polycentropus","low",5,0
"6256",1998,"Polycentropus","low",6,0
"6257",1998,"Polycentropus","low",7,0
"6258",1998,"Polycentropus","low",8,0
"6259",1998,"Polycentropus","low",9,0
"6260",1998,"Polycentropus","low",10,0
"6261",1998,"Prosimulium","control",1,0
"6262",1998,"Prosimulium","control",2,0
"6263",1998,"Prosimulium","control",3,0
"6264",1998,"Prosimulium","control",4,8
"6265",1998,"Prosimulium","control",5,1
"6266",1998,"Prosimulium","control",6,16
"6267",1998,"Prosimulium","control",7,9
"6268",1998,"Prosimulium","control",8,2
"6269",1998,"Prosimulium","control",9,0
"6270",1998,"Prosimulium","control",10,65
"6271",1998,"Prosimulium","high",1,27
"6272",1998,"Prosimulium","high",2,22
"6273",1998,"Prosimulium","high",3,2
"6274",1998,"Prosimulium","high",4,48
"6275",1998,"Prosimulium","high",5,2
"6276",1998,"Prosimulium","high",6,8
"6277",1998,"Prosimulium","high",7,1
"6278",1998,"Prosimulium","high",8,25
"6279",1998,"Prosimulium","high",9,36
"6280",1998,"Prosimulium","high",10,0
"6281",1998,"Prosimulium","low",1,29
"6282",1998,"Prosimulium","low",2,1
"6283",1998,"Prosimulium","low",3,11
"6284",1998,"Prosimulium","low",4,12
"6285",1998,"Prosimulium","low",5,3
"6286",1998,"Prosimulium","low",6,4
"6287",1998,"Prosimulium","low",7,3
"6288",1998,"Prosimulium","low",8,11
"6289",1998,"Prosimulium","low",9,0
"6290",1998,"Prosimulium","low",10,7
"6291",1998,"Prosimulium","medium",1,0
"6292",1998,"Prosimulium","medium",2,47
"6293",1998,"Prosimulium","medium",3,1
"6294",1998,"Prosimulium","medium",4,0
"6295",1998,"Prosimulium","medium",5,593
"6296",1998,"Prosimulium","medium",6,3
"6297",1998,"Prosimulium","medium",7,0
"6298",1998,"Prosimulium","medium",8,0
"6299",1998,"Prosimulium","medium",9,14
"6300",1998,"Prosimulium","medium",10,8
"6301",1998,"Pseudostenophylax","low",1,0
"6302",1998,"Pseudostenophylax","low",2,0
"6303",1998,"Pseudostenophylax","low",3,0
"6304",1998,"Pseudostenophylax","low",4,0
"6305",1998,"Pseudostenophylax","low",5,0
"6306",1998,"Pseudostenophylax","low",6,1
"6307",1998,"Pseudostenophylax","low",7,1
"6308",1998,"Pseudostenophylax","low",8,0
"6309",1998,"Pseudostenophylax","low",9,0
"6310",1998,"Pseudostenophylax","low",10,0
"6311",1998,"Pycnopsyche","medium",1,0
"6312",1998,"Pycnopsyche","medium",2,0
"6313",1998,"Pycnopsyche","medium",3,0
"6314",1998,"Pycnopsyche","medium",4,0
"6315",1998,"Pycnopsyche","medium",5,0
"6316",1998,"Pycnopsyche","medium",6,0
"6317",1998,"Pycnopsyche","medium",7,0
"6318",1998,"Pycnopsyche","medium",8,0
"6319",1998,"Pycnopsyche","medium",9,0
"6320",1998,"Pycnopsyche","medium",10,0
"6321",1998,"Rhithrogena","high",1,0
"6322",1998,"Rhithrogena","high",2,0
"6323",1998,"Rhithrogena","high",3,0
"6324",1998,"Rhithrogena","high",4,0
"6325",1998,"Rhithrogena","high",5,0
"6326",1998,"Rhithrogena","high",6,0
"6327",1998,"Rhithrogena","high",7,0
"6328",1998,"Rhithrogena","high",8,0
"6329",1998,"Rhithrogena","high",9,0
"6330",1998,"Rhithrogena","high",10,0
"6331",1998,"Rhithrogena","medium",1,0
"6332",1998,"Rhithrogena","medium",2,0
"6333",1998,"Rhithrogena","medium",3,0
"6334",1998,"Rhithrogena","medium",4,0
"6335",1998,"Rhithrogena","medium",5,0
"6336",1998,"Rhithrogena","medium",6,0
"6337",1998,"Rhithrogena","medium",7,0
"6338",1998,"Rhithrogena","medium",8,0
"6339",1998,"Rhithrogena","medium",9,0
"6340",1998,"Rhithrogena","medium",10,0
"6341",1998,"Rhyacophila","control",1,1
"6342",1998,"Rhyacophila","control",2,0
"6343",1998,"Rhyacophila","control",3,0
"6344",1998,"Rhyacophila","control",4,1
"6345",1998,"Rhyacophila","control",5,0
"6346",1998,"Rhyacophila","control",6,1
"6347",1998,"Rhyacophila","control",7,1
"6348",1998,"Rhyacophila","control",8,0
"6349",1998,"Rhyacophila","control",9,0
"6350",1998,"Rhyacophila","control",10,0
"6351",1998,"Rhyacophila","high",1,1
"6352",1998,"Rhyacophila","high",2,0
"6353",1998,"Rhyacophila","high",3,0
"6354",1998,"Rhyacophila","high",4,0
"6355",1998,"Rhyacophila","high",5,0
"6356",1998,"Rhyacophila","high",6,0
"6357",1998,"Rhyacophila","high",7,0
"6358",1998,"Rhyacophila","high",8,0
"6359",1998,"Rhyacophila","high",9,0
"6360",1998,"Rhyacophila","high",10,0
"6361",1998,"Rhyacophila","low",1,0
"6362",1998,"Rhyacophila","low",2,0
"6363",1998,"Rhyacophila","low",3,0
"6364",1998,"Rhyacophila","low",4,0
"6365",1998,"Rhyacophila","low",5,0
"6366",1998,"Rhyacophila","low",6,0
"6367",1998,"Rhyacophila","low",7,0
"6368",1998,"Rhyacophila","low",8,0
"6369",1998,"Rhyacophila","low",9,0
"6370",1998,"Rhyacophila","low",10,0
"6371",1998,"Rhyacophila","medium",1,1
"6372",1998,"Rhyacophila","medium",2,0
"6373",1998,"Rhyacophila","medium",3,0
"6374",1998,"Rhyacophila","medium",4,0
"6375",1998,"Rhyacophila","medium",5,1
"6376",1998,"Rhyacophila","medium",6,0
"6377",1998,"Rhyacophila","medium",7,0
"6378",1998,"Rhyacophila","medium",8,0
"6379",1998,"Rhyacophila","medium",9,0
"6380",1998,"Rhyacophila","medium",10,0
"6381",1998,"Serratella","high",1,0
"6382",1998,"Serratella","high",2,0
"6383",1998,"Serratella","high",3,0
"6384",1998,"Serratella","high",4,0
"6385",1998,"Serratella","high",5,0
"6386",1998,"Serratella","high",6,0
"6387",1998,"Serratella","high",7,0
"6388",1998,"Serratella","high",8,0
"6389",1998,"Serratella","high",9,0
"6390",1998,"Serratella","high",10,0
"6391",1998,"Simulium","high",1,0
"6392",1998,"Simulium","high",2,3
"6393",1998,"Simulium","high",3,0
"6394",1998,"Simulium","high",4,1
"6395",1998,"Simulium","high",5,2
"6396",1998,"Simulium","high",6,4
"6397",1998,"Simulium","high",7,0
"6398",1998,"Simulium","high",8,2
"6399",1998,"Simulium","high",9,0
"6400",1998,"Simulium","high",10,0
"6401",1998,"Simulium","medium",1,1
"6402",1998,"Simulium","medium",2,11
"6403",1998,"Simulium","medium",3,0
"6404",1998,"Simulium","medium",4,1
"6405",1998,"Simulium","medium",5,23
"6406",1998,"Simulium","medium",6,0
"6407",1998,"Simulium","medium",7,0
"6408",1998,"Simulium","medium",8,0
"6409",1998,"Simulium","medium",9,0
"6410",1998,"Simulium","medium",10,2
"6411",1998,"Tabanidae","control",1,0
"6412",1998,"Tabanidae","control",2,0
"6413",1998,"Tabanidae","control",3,0
"6414",1998,"Tabanidae","control",4,0
"6415",1998,"Tabanidae","control",5,1
"6416",1998,"Tabanidae","control",6,2
"6417",1998,"Tabanidae","control",7,0
"6418",1998,"Tabanidae","control",8,0
"6419",1998,"Tabanidae","control",9,0
"6420",1998,"Tabanidae","control",10,0
"6421",1998,"Tabanidae","high",1,0
"6422",1998,"Tabanidae","high",2,0
"6423",1998,"Tabanidae","high",3,0
"6424",1998,"Tabanidae","high",4,0
"6425",1998,"Tabanidae","high",5,0
"6426",1998,"Tabanidae","high",6,2
"6427",1998,"Tabanidae","high",7,0
"6428",1998,"Tabanidae","high",8,0
"6429",1998,"Tabanidae","high",9,0
"6430",1998,"Tabanidae","high",10,2
"6431",1998,"Tabanidae","medium",1,0
"6432",1998,"Tabanidae","medium",2,2
"6433",1998,"Tabanidae","medium",3,0
"6434",1998,"Tabanidae","medium",4,0
"6435",1998,"Tabanidae","medium",5,0
"6436",1998,"Tabanidae","medium",6,0
"6437",1998,"Tabanidae","medium",7,0
"6438",1998,"Tabanidae","medium",8,0
"6439",1998,"Tabanidae","medium",9,0
"6440",1998,"Tabanidae","medium",10,0
"6441",1998,"Tanypodinae","control",1,18
"6442",1998,"Tanypodinae","control",2,35
"6443",1998,"Tanypodinae","control",3,10
"6444",1998,"Tanypodinae","control",4,47
"6445",1998,"Tanypodinae","control",5,11
"6446",1998,"Tanypodinae","control",6,49
"6447",1998,"Tanypodinae","control",7,17
"6448",1998,"Tanypodinae","control",8,59
"6449",1998,"Tanypodinae","control",9,25
"6450",1998,"Tanypodinae","control",10,24
"6451",1998,"Tanypodinae","high",1,48
"6452",1998,"Tanypodinae","high",2,30
"6453",1998,"Tanypodinae","high",3,48
"6454",1998,"Tanypodinae","high",4,209
"6455",1998,"Tanypodinae","high",5,71
"6456",1998,"Tanypodinae","high",6,301
"6457",1998,"Tanypodinae","high",7,35
"6458",1998,"Tanypodinae","high",8,143
"6459",1998,"Tanypodinae","high",9,158
"6460",1998,"Tanypodinae","high",10,124
"6461",1998,"Tanypodinae","low",1,6
"6462",1998,"Tanypodinae","low",2,1
"6463",1998,"Tanypodinae","low",3,7
"6464",1998,"Tanypodinae","low",4,8
"6465",1998,"Tanypodinae","low",5,22
"6466",1998,"Tanypodinae","low",6,5
"6467",1998,"Tanypodinae","low",7,1
"6468",1998,"Tanypodinae","low",8,19
"6469",1998,"Tanypodinae","low",9,32
"6470",1998,"Tanypodinae","low",10,11
"6471",1998,"Tanypodinae","medium",1,32
"6472",1998,"Tanypodinae","medium",2,115
"6473",1998,"Tanypodinae","medium",3,55
"6474",1998,"Tanypodinae","medium",4,128
"6475",1998,"Tanypodinae","medium",5,77
"6476",1998,"Tanypodinae","medium",6,191
"6477",1998,"Tanypodinae","medium",7,88
"6478",1998,"Tanypodinae","medium",8,86
"6479",1998,"Tanypodinae","medium",9,42
"6480",1998,"Tanypodinae","medium",10,80
"6481",1998,"Tanytarsini","control",1,17
"6482",1998,"Tanytarsini","control",2,32
"6483",1998,"Tanytarsini","control",3,7
"6484",1998,"Tanytarsini","control",4,17
"6485",1998,"Tanytarsini","control",5,13
"6486",1998,"Tanytarsini","control",6,26
"6487",1998,"Tanytarsini","control",7,19
"6488",1998,"Tanytarsini","control",8,38
"6489",1998,"Tanytarsini","control",9,20
"6490",1998,"Tanytarsini","control",10,23
"6491",1998,"Tanytarsini","high",1,28
"6492",1998,"Tanytarsini","high",2,48
"6493",1998,"Tanytarsini","high",3,33
"6494",1998,"Tanytarsini","high",4,151
"6495",1998,"Tanytarsini","high",5,18
"6496",1998,"Tanytarsini","high",6,262
"6497",1998,"Tanytarsini","high",7,22
"6498",1998,"Tanytarsini","high",8,90
"6499",1998,"Tanytarsini","high",9,55
"6500",1998,"Tanytarsini","high",10,34
"6501",1998,"Tanytarsini","low",1,4
"6502",1998,"Tanytarsini","low",2,4
"6503",1998,"Tanytarsini","low",3,5
"6504",1998,"Tanytarsini","low",4,24
"6505",1998,"Tanytarsini","low",5,13
"6506",1998,"Tanytarsini","low",6,9
"6507",1998,"Tanytarsini","low",7,7
"6508",1998,"Tanytarsini","low",8,14
"6509",1998,"Tanytarsini","low",9,5
"6510",1998,"Tanytarsini","low",10,17
"6511",1998,"Tanytarsini","medium",1,16
"6512",1998,"Tanytarsini","medium",2,35
"6513",1998,"Tanytarsini","medium",3,87
"6514",1998,"Tanytarsini","medium",4,60
"6515",1998,"Tanytarsini","medium",5,113
"6516",1998,"Tanytarsini","medium",6,57
"6517",1998,"Tanytarsini","medium",7,101
"6518",1998,"Tanytarsini","medium",8,96
"6519",1998,"Tanytarsini","medium",9,32
"6520",1998,"Tanytarsini","medium",10,14
"6521",1998,"Tipula","control",1,0
"6522",1998,"Tipula","control",2,0
"6523",1998,"Tipula","control",3,0
"6524",1998,"Tipula","control",4,0
"6525",1998,"Tipula","control",5,0
"6526",1998,"Tipula","control",6,0
"6527",1998,"Tipula","control",7,0
"6528",1998,"Tipula","control",8,0
"6529",1998,"Tipula","control",9,0
"6530",1998,"Tipula","control",10,0
"6531",1998,"Tipula","high",1,0
"6532",1998,"Tipula","high",2,1
"6533",1998,"Tipula","high",3,0
"6534",1998,"Tipula","high",4,0
"6535",1998,"Tipula","high",5,0
"6536",1998,"Tipula","high",6,0
"6537",1998,"Tipula","high",7,0
"6538",1998,"Tipula","high",8,0
"6539",1998,"Tipula","high",9,0
"6540",1998,"Tipula","high",10,0
"6541",1998,"Tipula","medium",1,0
"6542",1998,"Tipula","medium",2,0
"6543",1998,"Tipula","medium",3,1
"6544",1998,"Tipula","medium",4,0
"6545",1998,"Tipula","medium",5,0
"6546",1998,"Tipula","medium",6,0
"6547",1998,"Tipula","medium",7,0
"6548",1998,"Tipula","medium",8,0
"6549",1998,"Tipula","medium",9,0
"6550",1998,"Tipula","medium",10,0
